code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,clicks_28d,dias_activos_28d,promedio_evaluaciones,evaluaciones_entregadas,fuente,educacion_ordinal,edad_ordinal,imd_midpoint,aprobo,resultado_ordinal
AAA,2013J,354858,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,54.0,1.0,,,OULAD,3,1,95.0,0,0
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,43.0,7.0,57.0,3.0,OULAD,2,0,15.0,0,1
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,174.0,14.0,69.0,4.0,OULAD,1,1,75.0,0,1
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,296.0,14.0,56.4,5.0,OULAD,2,0,5.0,1,2
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,373.0,16.0,70.0,5.0,OULAD,1,1,15.0,1,2
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,273.0,16.0,76.8,5.0,OULAD,3,0,45.0,1,2
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,37.0,2.0,50.4,5.0,OULAD,2,0,55.0,1,2
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,19.0,1.0,55.6,5.0,OULAD,3,1,55.0,0,1
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,257.0,11.0,66.4,5.0,OULAD,1,0,5.0,1,2
AAA,2013J,376439,M,North Region,HE Qualification,?,0-35,0,60,N,Distinction,518.0,22.0,87.0,5.0,OULAD,3,0,,1,3
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,410.0,8.0,72.8,5.0,OULAD,2,1,85.0,1,2
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,268.0,21.0,67.8,5.0,OULAD,2,0,85.0,1,2
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,134.0,16.0,75.6,5.0,OULAD,2,0,95.0,1,2
AAA,2013J,386924,M,Ireland,Lower Than A Level,?,0-35,0,120,N,Pass,45.0,9.0,67.8,5.0,OULAD,1,0,,1,2
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,175.0,15.0,68.0,5.0,OULAD,2,0,75.0,1,2
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,233.0,10.0,63.8,5.0,OULAD,1,1,85.0,1,2
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,158.0,12.0,60.6,5.0,OULAD,2,1,95.0,1,2
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,281.0,15.0,69.66666666666667,3.0,OULAD,2,0,5.0,0,0
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,129.0,11.0,45.0,5.0,OULAD,2,0,75.0,0,1
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,368.0,13.0,68.4,5.0,OULAD,2,1,55.0,1,2
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,216.0,8.0,74.2,5.0,OULAD,2,0,65.0,1,2
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,158.0,7.0,61.4,5.0,OULAD,3,0,55.0,1,2
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,212.0,10.0,46.4,5.0,OULAD,1,0,95.0,0,1
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,330.0,16.0,65.0,5.0,OULAD,1,0,85.0,1,2
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,428.0,19.0,72.6,5.0,OULAD,1,1,55.0,1,2
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,214.0,9.0,43.8,5.0,OULAD,1,1,25.0,1,2
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,168.0,10.0,77.2,5.0,OULAD,2,0,25.0,1,2
AAA,2013J,405961,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,0.0,0.0,,,OULAD,2,0,95.0,0,0
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,203.0,15.0,76.4,5.0,OULAD,2,0,55.0,1,2
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,664.0,20.0,59.666666666666664,3.0,OULAD,3,1,5.0,0,0
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,108.0,4.0,76.0,3.0,OULAD,2,0,45.0,0,1
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,85.0,6.0,58.4,5.0,OULAD,2,0,75.0,1,2
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,128.0,9.0,59.8,5.0,OULAD,2,0,75.0,1,2
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,151.0,8.0,70.6,5.0,OULAD,2,0,25.0,1,2
AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,441.0,16.0,40.5,2.0,OULAD,3,0,85.0,0,0
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,228.0,15.0,87.6,5.0,OULAD,3,0,35.0,1,3
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,254.0,8.0,86.0,1.0,OULAD,3,1,95.0,0,0
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,373.0,19.0,70.6,5.0,OULAD,2,0,25.0,1,2
AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,43.0,1.0,,,OULAD,2,0,85.0,0,1
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,314.0,15.0,66.6,5.0,OULAD,3,0,85.0,1,2
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,262.0,16.0,73.0,5.0,OULAD,3,1,85.0,1,2
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,509.0,13.0,71.8,5.0,OULAD,2,0,45.0,1,2
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,85.0,10.0,72.4,5.0,OULAD,3,0,95.0,1,2
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,757.0,21.0,81.0,5.0,OULAD,3,0,45.0,1,2
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,327.0,18.0,72.0,5.0,OULAD,3,0,65.0,1,2
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,43.0,1.0,59.2,5.0,OULAD,3,0,85.0,0,1
AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,217.0,7.0,81.5,2.0,OULAD,3,0,35.0,0,0
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,157.0,10.0,73.2,5.0,OULAD,3,0,75.0,1,2
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,508.0,12.0,71.4,5.0,OULAD,3,0,95.0,1,2
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,88.0,3.0,40.0,2.0,OULAD,2,0,35.0,0,1
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1125.0,27.0,82.8,5.0,OULAD,2,0,95.0,1,2
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,166.0,7.0,76.2,5.0,OULAD,4,1,95.0,1,2
AAA,2013J,603861,M,North Region,HE Qualification,?,55<=,0,60,N,Withdrawn,218.0,15.0,63.0,5.0,OULAD,3,2,,0,0
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,203.0,12.0,66.0,2.0,OULAD,4,1,95.0,0,1
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,660.0,20.0,66.0,5.0,OULAD,3,2,95.0,1,2
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,471.0,20.0,80.8,5.0,OULAD,2,2,65.0,1,3
AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,762.0,17.0,,1.0,OULAD,1,2,55.0,0,0
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,943.0,25.0,72.0,5.0,OULAD,1,2,75.0,1,2
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,1265.0,24.0,81.2,5.0,OULAD,2,2,65.0,1,3
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,448.0,17.0,76.4,5.0,OULAD,2,1,95.0,1,2
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,275.0,14.0,61.8,5.0,OULAD,2,1,55.0,1,2
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,142.0,12.0,77.2,5.0,OULAD,3,1,45.0,1,2
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,127.0,9.0,72.0,5.0,OULAD,2,1,45.0,1,2
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,584.0,27.0,59.75,4.0,OULAD,2,1,85.0,0,0
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,582.0,22.0,68.0,5.0,OULAD,3,1,95.0,1,2
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,1292.0,21.0,56.6,5.0,OULAD,3,1,95.0,1,2
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,306.0,20.0,70.0,5.0,OULAD,1,1,35.0,1,2
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,395.0,22.0,82.6,5.0,OULAD,3,2,85.0,1,2
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,345.0,12.0,65.5,2.0,OULAD,2,1,25.0,0,0
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,114.0,5.0,35.0,2.0,OULAD,2,1,75.0,0,1
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,277.0,16.0,75.2,5.0,OULAD,3,1,35.0,1,2
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,743.0,10.0,59.0,2.0,OULAD,2,1,15.0,0,1
AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,317.0,16.0,,,OULAD,2,1,95.0,0,0
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,534.0,18.0,81.8,5.0,OULAD,3,1,45.0,1,2
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,67.0,3.0,61.6,5.0,OULAD,1,1,45.0,0,1
AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,799.0,22.0,61.8,5.0,OULAD,2,1,75.0,1,2
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1051.0,17.0,73.0,5.0,OULAD,1,1,85.0,1,2
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,275.0,6.0,79.6,5.0,OULAD,1,1,95.0,1,2
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,553.0,12.0,77.5,2.0,OULAD,3,1,95.0,0,1
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,1019.0,27.0,84.6,5.0,OULAD,2,1,65.0,1,3
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,912.0,28.0,85.0,5.0,OULAD,2,1,35.0,1,2
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,495.0,21.0,68.0,1.0,OULAD,1,1,55.0,0,0
AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,410.0,11.0,78.2,5.0,OULAD,3,1,45.0,1,2
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,304.0,12.0,83.8,5.0,OULAD,2,1,65.0,1,2
AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,913.0,22.0,61.0,2.0,OULAD,1,1,35.0,0,0
AAA,2013J,1763015,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,1,15.0,0,0
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,1694.0,28.0,66.2,5.0,OULAD,3,2,75.0,1,2
AAA,2013J,1801229,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,429.0,16.0,76.8,5.0,OULAD,3,1,,1,2
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,124.0,8.0,77.4,5.0,OULAD,2,1,35.0,1,2
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,960.0,25.0,71.0,5.0,OULAD,1,1,45.0,1,2
AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,423.0,15.0,62.6,5.0,OULAD,1,1,45.0,1,2
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,366.0,13.0,72.0,5.0,OULAD,2,1,55.0,1,2
AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,320.0,15.0,73.6,5.0,OULAD,2,1,75.0,1,2
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,471.0,20.0,70.4,5.0,OULAD,2,0,85.0,1,2
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,474.0,17.0,73.0,5.0,OULAD,2,1,95.0,1,2
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,165.0,9.0,53.6,5.0,OULAD,1,1,45.0,1,2
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,2294.0,26.0,83.6,5.0,OULAD,1,1,5.0,0,0
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,30.0,4.0,67.25,4.0,OULAD,1,1,55.0,1,2
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,290.0,12.0,76.0,5.0,OULAD,2,0,95.0,1,2
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,296.0,8.0,78.4,5.0,OULAD,1,1,35.0,1,2
AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,522.0,21.0,66.6,5.0,OULAD,1,1,75.0,1,2
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,394.0,19.0,61.2,5.0,OULAD,2,0,65.0,0,1
AAA,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,0.0,0.0,35.666666666666664,3.0,OULAD,2,1,35.0,0,0
AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,455.0,20.0,60.333333333333336,3.0,OULAD,1,1,35.0,0,0
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,202.0,10.0,69.6,5.0,OULAD,2,1,95.0,1,2
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,274.0,15.0,67.8,5.0,OULAD,2,0,5.0,1,2
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,817.0,22.0,59.75,4.0,OULAD,1,1,55.0,0,1
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,333.0,13.0,65.6,5.0,OULAD,1,1,5.0,1,2
AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,583.0,24.0,82.4,5.0,OULAD,1,1,85.0,1,3
AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,275.0,18.0,66.0,3.0,OULAD,2,1,55.0,0,0
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,391.0,15.0,52.6,5.0,OULAD,1,1,75.0,1,2
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,397.0,27.0,70.0,5.0,OULAD,3,2,25.0,1,2
AAA,2013J,2149225,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,81.0,2.0,,,OULAD,2,1,75.0,0,0
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,884.0,14.0,62.2,5.0,OULAD,2,0,45.0,1,2
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,489.0,13.0,73.8,5.0,OULAD,1,0,85.0,1,2
AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,156.0,5.0,70.0,1.0,OULAD,2,0,45.0,0,1
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,187.0,7.0,69.0,5.0,OULAD,2,1,35.0,1,2
AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,769.0,23.0,66.0,5.0,OULAD,2,1,75.0,1,2
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,501.0,16.0,67.2,5.0,OULAD,2,1,55.0,1,2
AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,201.0,9.0,75.6,5.0,OULAD,3,1,35.0,1,2
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,274.0,14.0,71.2,5.0,OULAD,2,0,25.0,1,2
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,708.0,21.0,76.4,5.0,OULAD,2,1,15.0,1,2
AAA,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,922.0,21.0,54.5,2.0,OULAD,2,1,85.0,0,0
AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,434.0,19.0,83.0,5.0,OULAD,2,0,25.0,1,2
AAA,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,112.0,8.0,51.4,5.0,OULAD,1,1,35.0,1,2
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,58.0,6.0,61.2,5.0,OULAD,2,0,95.0,1,2
AAA,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,126.0,5.0,32.0,3.0,OULAD,3,1,25.0,0,0
AAA,2013J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,1,95.0,0,0
AAA,2013J,2324976,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,3,1,95.0,0,0
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,242.0,10.0,57.2,5.0,OULAD,1,1,45.0,1,2
AAA,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,232.0,3.0,80.0,5.0,OULAD,1,0,45.0,1,3
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,505.0,19.0,73.2,5.0,OULAD,1,1,25.0,0,1
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,107.0,7.0,51.5,4.0,OULAD,2,0,65.0,0,1
AAA,2013J,2358056,F,North Region,HE Qualification,?,0-35,0,60,N,Fail,205.0,15.0,67.8,5.0,OULAD,3,0,,0,1
AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,164.0,9.0,68.0,1.0,OULAD,2,0,75.0,0,0
AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,1362.0,29.0,83.4,5.0,OULAD,3,0,95.0,1,2
AAA,2013J,2365101,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn,0.0,0.0,,,OULAD,3,0,25.0,0,0
AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,271.0,10.0,75.6,5.0,OULAD,2,0,85.0,1,2
AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,666.0,16.0,50.6,5.0,OULAD,1,1,75.0,1,2
AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,279.0,21.0,73.4,5.0,OULAD,2,0,25.0,1,2
AAA,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,325.0,11.0,73.0,4.0,OULAD,2,0,95.0,0,0
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,251.0,9.0,46.8,5.0,OULAD,2,0,85.0,0,1
AAA,2013J,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,506.0,16.0,80.0,2.0,OULAD,3,0,25.0,0,0
AAA,2013J,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,844.0,27.0,82.8,5.0,OULAD,1,1,55.0,1,3
AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,327.0,14.0,77.6,5.0,OULAD,2,1,85.0,1,2
AAA,2013J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,496.0,16.0,51.0,1.0,OULAD,2,1,15.0,0,0
AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,505.0,16.0,74.4,5.0,OULAD,2,0,35.0,1,2
AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,109.0,9.0,60.6,5.0,OULAD,2,0,35.0,1,2
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,66.0,4.0,24.666666666666668,3.0,OULAD,1,1,85.0,0,1
AAA,2013J,2457256,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass,385.0,17.0,70.0,5.0,OULAD,1,1,85.0,1,2
AAA,2013J,2458355,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,441.0,21.0,90.6,5.0,OULAD,1,1,85.0,1,2
AAA,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass,622.0,21.0,78.8,5.0,OULAD,3,2,95.0,1,2
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,439.0,16.0,56.0,2.0,OULAD,3,2,75.0,0,1
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,79.0,3.0,44.5,4.0,OULAD,1,1,25.0,0,1
AAA,2013J,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn,631.0,23.0,67.0,1.0,OULAD,3,2,55.0,0,0
AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,30.0,4.0,79.6,5.0,OULAD,2,0,45.0,1,2
AAA,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,718.0,22.0,75.8,5.0,OULAD,1,1,85.0,1,2
AAA,2013J,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,494.0,23.0,55.6,5.0,OULAD,1,0,95.0,1,2
AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass,300.0,10.0,73.6,5.0,OULAD,3,0,95.0,1,2
AAA,2013J,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass,302.0,12.0,77.2,5.0,OULAD,1,0,45.0,1,2
AAA,2013J,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass,319.0,24.0,79.4,5.0,OULAD,3,1,45.0,1,2
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,398.0,16.0,76.6,5.0,OULAD,2,0,95.0,1,2
AAA,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,254.0,15.0,60.8,5.0,OULAD,1,0,15.0,1,2
AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass,134.0,17.0,61.75,4.0,OULAD,2,2,25.0,1,2
AAA,2013J,2529279,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass,482.0,18.0,78.0,5.0,OULAD,3,1,65.0,1,2
AAA,2013J,2532302,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,140.0,6.0,63.2,5.0,OULAD,2,0,85.0,1,2
AAA,2013J,2536991,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,106.0,10.0,80.8,5.0,OULAD,3,2,95.0,1,3
AAA,2013J,2542724,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,59.0,4.0,,,OULAD,1,0,45.0,0,0
AAA,2013J,2550279,F,North Region,HE Qualification,?,35-55,0,60,N,Pass,602.0,19.0,62.6,5.0,OULAD,3,1,,1,2
AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,155.0,14.0,64.8,5.0,OULAD,1,0,95.0,1,2
AAA,2013J,2552472,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,369.0,6.0,53.5,2.0,OULAD,3,1,85.0,0,0
